2012,1204.0,"Census Tract 5766.02, Los Angeles County, California",576602,Long Beach,1400000US06037576602,Median_Rent_Price_2012_1400000US06037576602,2012-01-01,33.765980150191,-118.170779302632
2012,,"Census Tract 9800.33, Los Angeles County, California",980033,San Pedro,1400000US06037980033,Median_Rent_Price_2012_1400000US06037980033,2012-01-01,33.7513514674,-118.216154
2013,1316.0,"Census Tract 1247, Los Angeles County, California",124700,Sherman Oaks,1400000US06037124700,Median_Rent_Price_2013_1400000US06037124700,2013-01-01,34.162466912294,-118.413864499994
2013,1750.0,"Census Tract 5038.01, Los Angeles County, California",503801,La Mirada,1400000US06037503801,Median_Rent_Price_2013_1400000US06037503801,2013-01-01,33.899102856233,-117.9936485
2013,1425.0,"Census Tract 5739.02, Los Angeles County, California",573902,Long Beach,1400000US06037573902,Median_Rent_Price_2013_1400000US06037573902,2013-01-01,33.8119735,-118.078652493167
2013,1148.0,"Census Tract 5766.02, Los Angeles County, California",576602,Long Beach,1400000US06037576602,Median_Rent_Price_2013_1400000US06037576602,2013-01-01,33.765980150191,-118.170779302632
2013,,"Census Tract 9800.33, Los Angeles County, California",980033,San Pedro,1400000US06037980033,Median_Rent_Price_2013_1400000US06037980033,2013-01-01,33.7513514674,-118.216154
2013,,"Census Tract 9903, Los Angeles County, California",990300,Long Beach,1400000US06037990300,Median_Rent_Price_2013_1400000US06037990300,2013-01-01,33.723119408975,-118.203400497254
2014,1330.0,"Census Tract 1247, Los Angeles County, California",124700,Sherman Oaks,1400000US06037124700,Median_Rent_Price_2014_1400000US06037124700,2014-01-01,34.162466912294,-118.413864499994
2014,1802.0,"Census Tract 5038.01, Los Angeles County, California",503801,La Mirada,1400000US06037503801,Median_Rent_Price_2014_1400000US06037503801,2014-01-01,33.899102856233,-117.9936485
2014,1410.0,"Census Tract 5739.02, Los Angeles County, California",573902,Long Beach,1400000US06037573902,Median_Rent_Price_2014_1400000US06037573902,2014-01-01,33.8119735,-118.078652493167
2014,1186.0,"Census Tract 5766.02, Los Angeles County, California",576602,Long Beach,1400000US06037576602,Median_Rent_Price_2014_1400000US06037576602,2014-01-01,33.765980150191,-118.170779302632
2014,,"Census Tract 9800.33, Los Angeles County, California",980033,San Pedro,1400000US06037980033,Median_Rent_Price_2014_1400000US06037980033,2014-01-01,33.7513514674,-118.216154
2015,1442.0,"Census Tract 1247, Los Angeles County, California",124700,Sherman Oaks,1400000US06037124700,Median_Rent_Price_2015_1400000US06037124700,2015-01-01,34.162466912294,-118.413864499994
2015,1822.0,"Census Tract 5038.01, Los Angeles County, California",503801,La Mirada,1400000US06037503801,Median_Rent_Price_2015_1400000US06037503801,2015-01-01,33.899102856233,-117.9936485
2015,1379.0,"Census Tract 5739.02, Los Angeles County, California",573902,Long Beach,1400000US06037573902,Median_Rent_Price_2015_1400000US06037573902,2015-01-01,33.8119735,-118.078652493167
2015,1187.0,"Census Tract 5766.02, Los Angeles County, California",576602,Long Beach,1400000US06037576602,Median_Rent_Price_2015_1400000US06037576602,2015-01-01,33.765980150191,-118.170779302632
2015,,"Census Tract 9903, Los Angeles County, California",990300,Long Beach,1400000US06037990300,Median_Rent_Price_2015_1400000US06037990300,2015-01-01,33.723119408975,-118.203400497254
2016,1545.0,"Census Tract 1247, Los Angeles County, California",124700,Sherman Oaks,1400000US06037124700,Median_Rent_Price_2016_1400000US06037124700,2016-01-01,34.162466912294,-118.413864499994
2016,1861.0,"Census Tract 5038.01, Los Angeles County, California",503801,La Mirada,1400000US06037503801,Median_Rent_Price_2016_1400000US06037503801,2016-01-01,33.899102856233,-117.9936485
2016,1224.0,"Census Tract 5739.02, Los Angeles County, California",573902,Long Beach,1400000US06037573902,Median_Rent_Price_2016_1400000US06037573902,2016-01-01,33.8119735,-118.078652493167
2016,1209.0,"Census Tract 5766.02, Los Angeles County, California",576602,Long Beach,1400000US06037576602,Median_Rent_Price_2016_1400000US06037576602,2016-01-01,33.765980150191,-118.170779302632
2016,,"Census Tract 9903, Los Angeles County, California",990300,Long Beach,1400000US06037990300,Median_Rent_Price_2016_1400000US06037990300,2016-01-01,33.723119408975,-118.203400497254
2010,1104.0,"Census Tract 2172, Los Angeles County, California",217200,Mid-Wilshire,1400000US06037217200,Median_Rent_Price_2010_1400000US06037217200,2010-01-01,34.049375,-118.3418365
2010,1439.0,"Census Tract 2717.01, Los Angeles County, California",271701,Palms,1400000US06037271701,Median_Rent_Price_2010_1400000US06037271701,2010-01-01,34.0262225,-118.419751
2010,1702.0,"Census Tract 1094, Los Angeles County, California",109400,Mission Hills,1400000US06037109400,Median_Rent_Price_2010_1400000US06037109400,2010-01-01,34.269881,-118.4552825
2010,1138.0,"Census Tract 4334.01, Los Angeles County, California",433401,El Monte,1400000US06037433401,Median_Rent_Price_2010_1400000US06037433401,2010-01-01,34.0594255,-118.0425465
2010,950.0,"Census Tract 5409.01, Los Angeles County, California",540901,Willowbrook,1400000US06037540901,Median_Rent_Price_2010_1400000US06037540901,2010-01-01,33.919847,-118.273685
2010,1238.0,"Census Tract 3106.01, Los Angeles County, California",310601,Burbank,1400000US06037310601,Median_Rent_Price_2010_1400000US06037310601,2010-01-01,34.192266,-118.3277625
2010,1005.0,"Census Tract 5333, Los Angeles County, California",533300,Maywood,1400000US06037533300,Median_Rent_Price_2010_1400000US06037533300,2010-01-01,33.9924535,-118.202177
2010,928.0,"Census Tract 5032.02, Los Angeles County, California",503202,South Whittier,1400000US06037503202,Median_Rent_Price_2010_1400000US06037503202,2010-01-01,33.9392895,-118.0352025
2010,1257.0,"Census Tract 2411.10, Los Angeles County, California",241110,Broadway-Manchester,1400000US06037241110,Median_Rent_Price_2010_1400000US06037241110,2010-01-01,33.936481,-118.271695
2010,1867.0,"Census Tract 5738, Los Angeles County, California",573800,Long Beach,1400000US06037573800,Median_Rent_Price_2010_1400000US06037573800,2010-01-01,33.825582,-118.1003275
2010,925.0,"Census Tract 4340.04, Los Angeles County, California",434004,South El Monte,1400000US06037434004,Median_Rent_Price_2010_1400000US06037434004,2010-01-01,34.040226,-118.0317375
2010,1299.0,"Census Tract 5439.03, Los Angeles County, California",543903,Carson,1400000US06037543903,Median_Rent_Price_2010_1400000US06037543903,2010-01-01,33.8318165,-118.2525685
2010,968.0,"Census Tract 4810.01, Los Angeles County, California",481001,Alhambra,1400000US06037481001,Median_Rent_Price_2010_1400000US06037481001,2010-01-01,34.0872925,-118.1288355
2010,1422.0,"Census Tract 2148, Los Angeles County, California",214800,Beverly Grove,1400000US06037214800,Median_Rent_Price_2010_1400000US06037214800,2010-01-01,34.070088,-118.3732965
2010,1119.0,"Census Tract 3023.02, Los Angeles County, California",302302,Glendale,1400000US06037302302,Median_Rent_Price_2010_1400000US06037302302,2010-01-01,34.1401,-118.2624115
2010,1461.0,"Census Tract 5015.01, Los Angeles County, California",501501,Whittier,1400000US06037501501,Median_Rent_Price_2010_1400000US06037501501,2010-01-01,34.002062,-118.0303905
2010,981.0,"Census Tract 1834.02, Los Angeles County, California",183402,Eagle Rock,1400000US06037183402,Median_Rent_Price_2010_1400000US06037183402,2010-01-01,34.125651,-118.216654
2010,1283.0,"Census Tract 4625, Los Angeles County, California",462500,Pasadena,1400000US06037462500,Median_Rent_Price_2010_1400000US06037462500,2010-01-01,34.1667025,-118.1045445
2010,1094.0,"Census Tract 1198, Los Angeles County, California",119800,Arleta,1400000US06037119800,Median_Rent_Price_2010_1400000US06037119800,2010-01-01,34.2337665,-118.429943
2010,954.0,"Census Tract 5703.01, Los Angeles County, California",570301,Long Beach,1400000US06037570301,Median_Rent_Price_2010_1400000US06037570301,2010-01-01,33.8721785,-118.1905275
2010,1488.0,"Census Tract 4059, Los Angeles County, California",405900,Covina,1400000US06037405900,Median_Rent_Price_2010_1400000US06037405900,2010-01-01,34.103067,-117.8901905
2010,1102.0,"Census Tract 4047.03, Los Angeles County, California",404703,Baldwin Park,1400000US06037404703,Median_Rent_Price_2010_1400000US06037404703,2010-01-01,34.064135,-117.9894555
2010,929.0,"Census Tract 2362.02, Los Angeles County, California",236202,Baldwin Hills/Crenshaw,1400000US06037236202,Median_Rent_Price_2010_1400000US06037236202,2010-01-01,34.0167105,-118.352691
2010,1209.0,"Census Tract 1134.21, Los Angeles County, California",113421,Winnetka,1400000US06037113421,Median_Rent_Price_2010_1400000US06037113421,2010-01-01,34.234694,-118.5826685
2010,1155.0,"Census Tract 5002.02, Los Angeles County, California",500202,Whittier,1400000US06037500202,Median_Rent_Price_2010_1400000US06037500202,2010-01-01,33.960745,-117.9971245
2010,1838.0,"Census Tract 6204, Los Angeles County, California",620400,Manhattan Beach,1400000US06037620400,Median_Rent_Price_2010_1400000US06037620400,2010-01-01,33.894625,-118.3873925
2010,949.0,"Census Tract 5355.02, Los Angeles County, California",535502,South Gate,1400000US06037535502,Median_Rent_Price_2010_1400000US06037535502,2010-01-01,33.9615415,-118.215306
2010,1331.0,"Census Tract 5535.03, Los Angeles County, California",553503,Paramount,1400000US06037553503,Median_Rent_Price_2010_1400000US06037553503,2010-01-01,33.9130005,-118.153897
2010,1156.0,"Census Tract 6025.09, Los Angeles County, California",602509,Hawthorne,1400000US06037602509,Median_Rent_Price_2010_1400000US06037602509,2010-01-01,33.917666,-118.335149
2010,912.0,"Census Tract 1974.20, Los Angeles County, California",197420,Echo Park,1400000US06037197420,Median_Rent_Price_2010_1400000US06037197420,2010-01-01,34.082834,-118.2561185
2010,803.0,"Census Tract 5320.01, Los Angeles County, California",532001,Montebello,1400000US06037532001,Median_Rent_Price_2010_1400000US06037532001,2010-01-01,34.0054385,-118.1232295
2010,1204.0,"Census Tract 4024.05, Los Angeles County, California",402405,Pomona,1400000US06037402405,Median_Rent_Price_2010_1400000US06037402405,2010-01-01,34.0672095,-117.795189
2010,1705.0,"Census Tract 1436.04, Los Angeles County, California",143604,Studio City,1400000US06037143604,Median_Rent_Price_2010_1400000US06037143604,2010-01-01,34.1406405,-118.369959
2010,1004.0,"Census Tract 5506.01, Los Angeles County, California",550601,Downey,1400000US06037550601,Median_Rent_Price_2010_1400000US06037550601,2010-01-01,33.961915,-118.11743
2010,1245.0,"Census Tract 4082.02, Los Angeles County, California",408202,Industry,1400000US06037408202,Median_Rent_Price_2010_1400000US06037408202,2010-01-01,34.021924,-117.9637775
2010,,"Census Tract 2653.01, Los Angeles County, California",265301,Westwood,1400000US06037265301,Median_Rent_Price_2010_1400000US06037265301,2010-01-01,34.0709425,-118.4463495
2010,1430.0,"Census Tract 2737, Los Angeles County, California",273700,Venice,1400000US06037273700,Median_Rent_Price_2010_1400000US06037273700,2010-01-01,33.99869,-118.452731
2010,1486.0,"Census Tract 1413.02, Los Angeles County, California",141302,Sherman Oaks,1400000US06037141302,Median_Rent_Price_2010_1400000US06037141302,2010-01-01,34.152885,-118.4630195
2010,1486.0,"Census Tract 2147, Los Angeles County, California",214700,Beverly Grove,1400000US06037214700,Median_Rent_Price_2010_1400000US06037214700,2010-01-01,34.0665205,-118.366383
2010,1467.0,"Census Tract 3102.01, Los Angeles County, California",310201,Burbank,1400000US06037310201,Median_Rent_Price_2010_1400000US06037310201,2010-01-01,34.1922185,-118.304543
2010,1338.0,"Census Tract 1310.20, Los Angeles County, California",131020,Reseda,1400000US06037131020,Median_Rent_Price_2010_1400000US06037131020,2010-01-01,34.1992525,-118.5399945
2010,960.0,"Census Tract 5752.01, Los Angeles County, California",575201,Long Beach,1400000US06037575201,Median_Rent_Price_2010_1400000US06037575201,2010-01-01,33.786226,-118.1763345
2010,1370.0,"Census Tract 2717.02, Los Angeles County, California",271702,Palms,1400000US06037271702,Median_Rent_Price_2010_1400000US06037271702,2010-01-01,34.025252,-118.426283
2010,1466.0,"Census Tract 5711.01, Los Angeles County, California",571101,Lakewood,1400000US06037571101,Median_Rent_Price_2010_1400000US06037571101,2010-01-01,33.8432775,-118.1163045
2010,968.0,"Census Tract 4331.02, Los Angeles County, California",433102,El Monte,1400000US06037433102,Median_Rent_Price_2010_1400000US06037433102,2010-01-01,34.0656045,-118.059547
2010,854.0,"Census Tract 2043, Los Angeles County, California",204300,Boyle Heights,1400000US06037204300,Median_Rent_Price_2010_1400000US06037204300,2010-01-01,34.038738,-118.208061
2010,896.0,"Census Tract 5717.03, Los Angeles County, California",571703,Long Beach,1400000US06037571703,Median_Rent_Price_2010_1400000US06037571703,2010-01-01,33.8490335,-118.1920015
2010,1508.0,"Census Tract 4013.12, Los Angeles County, California",401312,San Dimas,1400000US06037401312,Median_Rent_Price_2010_1400000US06037401312,2010-01-01,34.097563,-117.828443
2010,931.0,"Census Tract 2948.10, Los Angeles County, California",294810,Wilmington,1400000US06037294810,Median_Rent_Price_2010_1400000US06037294810,2010-01-01,33.779492,-118.271558
2010,1080.0,"Census Tract 6021.05, Los Angeles County, California",602105,Hawthorne,1400000US06037602105,Median_Rent_Price_2010_1400000US06037602105,2010-01-01,33.9200625,-118.348161
2010,858.0,"Census Tract 1957.10, Los Angeles County, California",195710,Echo Park,1400000US06037195710,Median_Rent_Price_2010_1400000US06037195710,2010-01-01,34.0748915,-118.2684815
2010,1155.0,"Census Tract 1281.01, Los Angeles County, California",128101,Valley Glen,1400000US06037128101,Median_Rent_Price_2010_1400000US06037128101,2010-01-01,34.1902995,-118.4356175
2010,1255.0,"Census Tract 2913, Los Angeles County, California",291300,Gardena,1400000US06037291300,Median_Rent_Price_2010_1400000US06037291300,2010-01-01,33.8659415,-118.295352
2010,1044.0,"Census Tract 1011.10, Los Angeles County, California",101110,Tujunga,1400000US06037101110,Median_Rent_Price_2010_1400000US06037101110,2010-01-01,34.2595555,-118.293602
2010,1150.0,"Census Tract 4052.01, Los Angeles County, California",405201,Baldwin Park,1400000US06037405201,Median_Rent_Price_2010_1400000US06037405201,2010-01-01,34.0849785,-117.9522585
2010,1074.0,"Census Tract 2380, Los Angeles County, California",238000,Gramercy Park,1400000US06037238000,Median_Rent_Price_2010_1400000US06037238000,2010-01-01,33.945472,-118.3089905
2010,1112.0,"Census Tract 2087.10, Los Angeles County, California",208710,Westlake,1400000US06037208710,Median_Rent_Price_2010_1400000US06037208710,2010-01-01,34.065666,-118.282003
2010,925.0,"Census Tract 2200, Los Angeles County, California",220000,West Adams,1400000US06037220000,Median_Rent_Price_2010_1400000US06037220000,2010-01-01,34.0276275,-118.3405665
2010,1331.0,"Census Tract 5700.03, Los Angeles County, California",570003,Lakewood,1400000US06037570003,Median_Rent_Price_2010_1400000US06037570003,2010-01-01,33.8646165,-118.1402795
2010,1116.0,"Census Tract 4317, Los Angeles County, California",431700,Arcadia,1400000US06037431700,Median_Rent_Price_2010_1400000US06037431700,2010-01-01,34.121786,-118.0430065
2010,939.0,"Census Tract 6009.02, Los Angeles County, California",600902,Inglewood,1400000US06037600902,Median_Rent_Price_2010_1400000US06037600902,2010-01-01,33.971193,-118.3519265
2010,968.0,"Census Tract 6006.02, Los Angeles County, California",600602,Inglewood,1400000US06037600602,Median_Rent_Price_2010_1400000US06037600602,2010-01-01,33.941607,-118.3307755
2010,1672.0,"Census Tract 1132.12, Los Angeles County, California",113212,Chatsworth,1400000US06037113212,Median_Rent_Price_2010_1400000US06037113212,2010-01-01,34.2608605,-118.6035245
2010,850.0,"Census Tract 5315.03, Los Angeles County, California",531503,East Los Angeles,1400000US06037531503,Median_Rent_Price_2010_1400000US06037531503,2010-01-01,34.0294235,-118.1749085
2010,1055.0,"Census Tract 5317.01, Los Angeles County, California",531701,East Los Angeles,1400000US06037531701,Median_Rent_Price_2010_1400000US06037531701,2010-01-01,34.0216845,-118.152093
2010,909.0,"Census Tract 4027.02, Los Angeles County, California",402702,Pomona,1400000US06037402702,Median_Rent_Price_2010_1400000US06037402702,2010-01-01,34.064005,-117.726868
2010,1150.0,"Census Tract 5422, Los Angeles County, California",542200,Compton,1400000US06037542200,Median_Rent_Price_2010_1400000US06037542200,2010-01-01,33.8852555,-118.1971175
2010,898.0,"Census Tract 1976, Los Angeles County, California",197600,Echo Park,1400000US06037197600,Median_Rent_Price_2010_1400000US06037197600,2010-01-01,34.0683535,-118.251864
2010,1320.0,"Census Tract 1810, Los Angeles County, California",181000,Eagle Rock,1400000US06037181000,Median_Rent_Price_2010_1400000US06037181000,2010-01-01,34.1439045,-118.204552
2010,1202.0,"Census Tract 5720.02, Los Angeles County, California",572002,Long Beach,1400000US06037572002,Median_Rent_Price_2010_1400000US06037572002,2010-01-01,33.8228135,-118.1928235
2010,1491.0,"Census Tract 4066.01, Los Angeles County, California",406601,West Covina,1400000US06037406601,Median_Rent_Price_2010_1400000US06037406601,2010-01-01,34.0557305,-117.916683
2010,1220.0,"Census Tract 5520.02, Los Angeles County, California",552002,Norwalk,1400000US06037552002,Median_Rent_Price_2010_1400000US06037552002,2010-01-01,33.9127735,-118.0864385
2010,1302.0,"Census Tract 1899.02, Los Angeles County, California",189902,Hollywood,1400000US06037189902,Median_Rent_Price_2010_1400000US06037189902,2010-01-01,34.0961785,-118.3490045
2010,865.0,"Census Tract 2971.10, Los Angeles County, California",297110,San Pedro,1400000US06037297110,Median_Rent_Price_2010_1400000US06037297110,2010-01-01,33.7346615,-118.284188
2010,861.0,"Census Tract 1230.20, Los Angeles County, California",123020,Sun Valley,1400000US06037123020,Median_Rent_Price_2010_1400000US06037123020,2010-01-01,34.2048255,-118.366247
2010,1103.0,"Census Tract 4072, Los Angeles County, California",407200,La Puente,1400000US06037407200,Median_Rent_Price_2010_1400000US06037407200,2010-01-01,34.0334615,-117.9610665
2010,895.0,"Census Tract 2048.10, Los Angeles County, California",204810,Boyle Heights,1400000US06037204810,Median_Rent_Price_2010_1400000US06037204810,2010-01-01,34.028574,-118.2027025
2010,1102.0,"Census Tract 4043.01, Los Angeles County, California",404301,Azusa,1400000US06037404301,Median_Rent_Price_2010_1400000US06037404301,2010-01-01,34.1275255,-117.9040845
2010,739.0,"Census Tract 2113.20, Los Angeles County, California",211320,Koreatown,1400000US06037211320,Median_Rent_Price_2010_1400000US06037211320,2010-01-01,34.0708825,-118.294158
2010,939.0,"Census Tract 2362.04, Los Angeles County, California",236204,Baldwin Hills/Crenshaw,1400000US06037236204,Median_Rent_Price_2010_1400000US06037236204,2010-01-01,34.014877,-118.349074
2010,1161.0,"Census Tract 5768.02, Los Angeles County, California",576802,Long Beach,1400000US06037576802,Median_Rent_Price_2010_1400000US06037576802,2010-01-01,33.7717065,-118.1578605
2010,1426.0,"Census Tract 3014, Los Angeles County, California",301400,Glendale,1400000US06037301400,Median_Rent_Price_2010_1400000US06037301400,2010-01-01,34.1814725,-118.284689
2010,941.0,"Census Tract 5337.01, Los Angeles County, California",533701,Maywood,1400000US06037533701,Median_Rent_Price_2010_1400000US06037533701,2010-01-01,33.9893075,-118.181887
2010,1136.0,"Census Tract 4808.03, Los Angeles County, California",480803,Alhambra,1400000US06037480803,Median_Rent_Price_2010_1400000US06037480803,2010-01-01,34.09079,-118.152819
2010,949.0,"Census Tract 1172.01, Los Angeles County, California",117201,North Hills,1400000US06037117201,Median_Rent_Price_2010_1400000US06037117201,2010-01-01,34.242798,-118.470143
2010,971.0,"Census Tract 2219, Los Angeles County, California",221900,University Park,1400000US06037221900,Median_Rent_Price_2010_1400000US06037221900,2010-01-01,34.0260705,-118.289757
2010,918.0,"Census Tract 2315, Los Angeles County, California",231500,Vermont Square,1400000US06037231500,Median_Rent_Price_2010_1400000US06037231500,2010-01-01,34.0072765,-118.310826
2010,1720.0,"Census Tract 4313, Los Angeles County, California",431300,Mayflower Village,1400000US06037431300,Median_Rent_Price_2010_1400000US06037431300,2010-01-01,34.1248395,-118.007363
2010,1304.0,"Census Tract 5741, Los Angeles County, California",574100,Long Beach,1400000US06037574100,Median_Rent_Price_2010_1400000US06037574100,2010-01-01,33.814659,-118.1216115
2010,996.0,"Census Tract 1272.10, Los Angeles County, California",127210,Van Nuys,1400000US06037127210,Median_Rent_Price_2010_1400000US06037127210,2010-01-01,34.2080785,-118.45744
2010,2000.0,"Census Tract 1343.02, Los Angeles County, California",134302,West Hills,1400000US06037134302,Median_Rent_Price_2010_1400000US06037134302,2010-01-01,34.2138875,-118.6216555
2010,1138.0,"Census Tract 4006.02, Los Angeles County, California",400602,Azusa,1400000US06037400602,Median_Rent_Price_2010_1400000US06037400602,2010-01-01,34.140085,-117.9115945
2010,1024.0,"Census Tract 5300.04, Los Angeles County, California",530004,Montebello,1400000US06037530004,Median_Rent_Price_2010_1400000US06037530004,2010-01-01,34.0224325,-118.089527
2010,1051.0,"Census Tract 4824.02, Los Angeles County, California",482402,South San Gabriel,1400000US06037482402,Median_Rent_Price_2010_1400000US06037482402,2010-01-01,34.046139,-118.0807005
2010,1295.0,"Census Tract 5550.01, Los Angeles County, California",555001,Lakewood,1400000US06037555001,Median_Rent_Price_2010_1400000US06037555001,2010-01-01,33.8439845,-118.09042
2010,997.0,"Census Tract 5345.01, Los Angeles County, California",534501,Huntington Park,1400000US06037534501,Median_Rent_Price_2010_1400000US06037534501,2010-01-01,33.967728,-118.2076625
2010,2000.0,"Census Tract 3007.02, Los Angeles County, California",300702,Glendale,1400000US06037300702,Median_Rent_Price_2010_1400000US06037300702,2010-01-01,34.1907305,-118.2577215
2010,1294.0,"Census Tract 4806, Los Angeles County, California",480600,South Pasadena,1400000US06037480600,Median_Rent_Price_2010_1400000US06037480600,2010-01-01,34.118849,-118.1584545
2010,1117.0,"Census Tract 4816.03, Los Angeles County, California",481603,Alhambra,1400000US06037481603,Median_Rent_Price_2010_1400000US06037481603,2010-01-01,34.084677,-118.11998
2010,2000.0,"Census Tract 1374.02, Los Angeles County, California",137402,Woodland Hills,1400000US06037137402,Median_Rent_Price_2010_1400000US06037137402,2010-01-01,34.156668,-118.626367
2010,918.0,"Census Tract 5326.03, Los Angeles County, California",532603,Huntington Park,1400000US06037532603,Median_Rent_Price_2010_1400000US06037532603,2010-01-01,33.98445,-118.234062
2010,932.0,"Census Tract 5991, Los Angeles County, California",599100,Unincorporated Catalina Island,1400000US06037599100,Median_Rent_Price_2010_1400000US06037599100,2010-01-01,33.3888135,-118.423552636715
2010,945.0,"Census Tract 2325, Los Angeles County, California",232500,Chesterfield Square,1400000US06037232500,Median_Rent_Price_2010_1400000US06037232500,2010-01-01,33.992088,-118.3107815
2010,1019.0,"Census Tract 4010.01, Los Angeles County, California",401001,Glendora,1400000US06037401001,Median_Rent_Price_2010_1400000US06037401001,2010-01-01,34.1415235,-117.8527835
2010,856.0,"Census Tract 5312.01, Los Angeles County, California",531201,East Los Angeles,1400000US06037531201,Median_Rent_Price_2010_1400000US06037531201,2010-01-01,34.0303095,-118.186239
2010,1517.0,"Census Tract 6037.03, Los Angeles County, California",603703,Hawthorne,1400000US06037603703,Median_Rent_Price_2010_1400000US06037603703,2010-01-01,33.898292,-118.339779
2010,1196.0,"Census Tract 1014, Los Angeles County, California",101400,Tujunga,1400000US06037101400,Median_Rent_Price_2010_1400000US06037101400,2010-01-01,34.244255,-118.296428
2010,1239.0,"Census Tract 5505, Los Angeles County, California",550500,Downey,1400000US06037550500,Median_Rent_Price_2010_1400000US06037550500,2010-01-01,33.949951,-118.1052355
2010,2000.0,"Census Tract 2695, Los Angeles County, California",269500,Beverlywood,1400000US06037269500,Median_Rent_Price_2010_1400000US06037269500,2010-01-01,34.0419315,-118.3933555
2010,1079.0,"Census Tract 4069.01, Los Angeles County, California",406901,West Puente Valley,1400000US06037406901,Median_Rent_Price_2010_1400000US06037406901,2010-01-01,34.0590435,-117.968603
2010,1067.0,"Census Tract 1925.10, Los Angeles County, California",192510,East Hollywood,1400000US06037192510,Median_Rent_Price_2010_1400000US06037192510,2010-01-01,34.07989,-118.3068095
2010,950.0,"Census Tract 1174.04, Los Angeles County, California",117404,North Hills,1400000US06037117404,Median_Rent_Price_2010_1400000US06037117404,2010-01-01,34.228481,-118.479066
2010,1194.0,"Census Tract 1289.10, Los Angeles County, California",128910,Sherman Oaks,1400000US06037128910,Median_Rent_Price_2010_1400000US06037128910,2010-01-01,34.160867,-118.4590905
2010,729.0,"Census Tract 5335.02, Los Angeles County, California",533502,Huntington Park,1400000US06037533502,Median_Rent_Price_2010_1400000US06037533502,2010-01-01,33.985033,-118.194854
2010,2000.0,"Census Tract 4034.07, Los Angeles County, California",403407,Walnut,1400000US06037403407,Median_Rent_Price_2010_1400000US06037403407,2010-01-01,34.038589,-117.874477
2010,805.0,"Census Tract 1853.20, Los Angeles County, California",185320,Cypress Park,1400000US06037185320,Median_Rent_Price_2010_1400000US06037185320,2010-01-01,34.0883995,-118.2247575
2010,1000.0,"Census Tract 4301.02, Los Angeles County, California",430102,Duarte,1400000US06037430102,Median_Rent_Price_2010_1400000US06037430102,2010-01-01,34.126938,-117.978573
2010,1210.0,"Census Tract 2699.03, Los Angeles County, California",269903,Palms,1400000US06037269903,Median_Rent_Price_2010_1400000US06037269903,2010-01-01,34.020876,-118.4064875
2010,933.0,"Census Tract 1918.10, Los Angeles County, California",191810,Hollywood,1400000US06037191810,Median_Rent_Price_2010_1400000US06037191810,2010-01-01,34.088927,-118.327716
2010,844.0,"Census Tract 2187.02, Los Angeles County, California",218702,West Adams,1400000US06037218702,Median_Rent_Price_2010_1400000US06037218702,2010-01-01,34.0327605,-118.335031
2010,865.0,"Census Tract 2037.10, Los Angeles County, California",203710,Boyle Heights,1400000US06037203710,Median_Rent_Price_2010_1400000US06037203710,2010-01-01,34.04985,-118.2009955
